ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
38206,B&Q owner Kingfisher to return funds to shareholders,http://www.independent.ie/business/world/bq-owner-kingfisher-to-return-funds-to-shareholders-30123363.html,Irish Independent,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.independent.ie,1395754442823
38207,Kingfisher announces shareholder payout after surge in profits,http://www.theguardian.com/business/2014/mar/25/kingfisher-announces-shareholder-payout-surge-profits,The Guardian,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.theguardian.com,1395754443164
38208,TradePoint and Screwfix continue to grow,http://www.ttjonline.com/news/tradepoint-and-screwfix-continue-to-grow-4203226/,Timber Trades Journal,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.ttjonline.com,1395754443460
38209,Kingfisher to Buy Back Stock as Pretax Profit Surges,http://www.forexminute.com/business-news/kingfisher-to-buy-back-stock-as-pretax-profit-surges-26006,ForexMinute.com,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.forexminute.com,1395754443654
38210,"Kingfisher FY13 Profit Up, Proposes Higher Dividend; Shares Rise",http://www.rttnews.com/2291377/kingfisher-fy13-profit-up-proposes-higher-dividend-shares-rise.aspx\?type=ts&amp;utm_source=google&amp;utm_campaign=sitemap,RTT News,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.rttnews.com,1395754443896
38211,Kingfisher now sells more in France than UK,http://www.managementtoday.co.uk/news/1286858/kingfisher-sells-france-uk/,Management Today,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.managementtoday.co.uk,1395754444346
38212,UK: Kingfisher To Return Funds To Shareholders After Solid Year,http://www.kamcity.com/namnews/asp/newsarticle.asp\?newsid=74551,Namnews,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.kamcity.com,1395754444533
38213,Kingfisher returns £200m to shareholders,http://www.iii.co.uk/articles/155983/kingfisher-returns-%C2%A3200m-shareholders,Interactive Investor,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.iii.co.uk,1395754444735
38214,B&Q owner reports rise in profits,http://www.heraldscotland.com/business/company-news/bq-owner-reports-rise-in-profits.1395743701,Herald Scotland,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.heraldscotland.com,1395754444929
38215,Kingfisher Starts Returning Cash as Confidence in Outlook Grows,http://www.businessweek.com/news/2014-03-25/kingfisher-to-exit-hornbach-stake-return-money-to-investors,Businessweek,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.businessweek.com,1395754445185
38216,Housing market strength helps boost profits at B&Q owner Kingfisher,http://www.thisismoney.co.uk/money/markets/article-2588742/Housing-market-strength-helps-boost-profits-B-Q-owner-Kingfisher.html,This is Money,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.thisismoney.co.uk,1395754445365
38217,"Kingfisher Returns £200m To Shareholders As Profits Rise Mar 25 2014, 09:40  ...",http://invezz.com/news/equities/9894-kingfisher-share-price-jumps-on-strong-full-year-performance,iNVEZZ,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,invezz.com,1395754445566
38218,B&Q owner Kingfisher upbeat despite 'challenging year',http://www.bbc.co.uk/news/business-26728005,BBC News,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.bbc.co.uk,1395754445784
38219,Upbeat Kingfisher eyes consumer spending pick-up,http://www.proactiveinvestors.co.uk/companies/news/66994/upbeat-kingfisher-eyes-consumer-spending-pick-up--66994.html,Proactive Investors UK,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.proactiveinvestors.co.uk,1395754446039
38220,Kingfisher to return capital as profits rise,http://www.telegraph.co.uk/finance/newsbysector/retailandconsumer/10720789/Kingfisher-to-return-capital-as-profits-rise.html,Telegraph.co.uk,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.telegraph.co.uk,1395754446318
38221,Kingfisher sees sales accelerate,http://www.expressandstar.com/business/2014/03/25/kingfisher-sees-sales-accelerate/,expressandstar.com,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.expressandstar.com,1395754446503
38222,UPDATE: Kingfisher Set For Capital Return After Strong Set Of Results,http://www.lse.co.uk/AllNews.asp\?code=0j6djg3m&amp;headline=UPDATE_Kingfisher_Set_For_Capital_Return_After_Strong_Set_Of_Results,London South East,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.lse.co.uk,1395754446699
38223,B&Q Owner Sees Bright Future,http://www.freshbusinessthinking.com/news.php\?NID=21905&amp;Title=B%26Q+Owner+Sees+Bright+Future,Fresh Business Thinking,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.freshbusinessthinking.com,1395754446984
38224,Kingfisher hails Screwfix progress,http://www.yorkshirepost.co.uk/business/business-news/kingfisher-hails-screwfix-progress-1-6519575,Yorkshire Post,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.yorkshirepost.co.uk,1395754447236
38225,Kingfisher shares climb on bumper profits,http://www.cityam.com/blog/1395736500/kingfisher-shares-climb-bumper-profits,CITY A.M. \(blog\),b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.cityam.com,1395754447446
38226,"Kingfisher Annual Profits, Revenues Rise But France Still A Drag",http://www.lse.co.uk/AllNews.asp\?code=ry2zmt32&amp;headline=Kingfisher_Annual_Profits_Revenues_Rise_But_France_Still_A_Drag,London South East,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.lse.co.uk,1395754447664
38227,Kingfisher profits rise as it seeks strategic partner for B&Q China,http://www.retail-week.com/city-and-finance/kingfisher-profits-rise-as-it-seeks-strategic-partner-for-bq-china/5058638.article,Retail Week,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.retail-week.com,1395754447848
38228,Kingfisher adjusted pre-tax profits up 4.1%,http://www.stockmarketwire.com/article/4778598/Kingfisher-adjusted-pre-tax-profits-up-4-point-1pct.html,Stock Market Wire,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.stockmarketwire.com,1395754448217
38229,Kingfisher unveils cash return as profits improve,http://www.ifamagazine.com/news/kingfisher-unveils-cash-return-as-profits-improve-295580,IFA Magazine,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.ifamagazine.com,1395754448452
38230,Euro Takes Center Stage for ECB Policy,http://www.fxstreet.com/analysis/european-perspectives/2014/03/25/,FXstreet.com,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.fxstreet.com,1395754584803
38231,"Euro May Have Slipped, But Focus Is Elsewhere","http://www.investing.com/analysis/euro-may-have-slipped,-but-focus-is-elsewhere-207262",Investing.com,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.investing.com,1395754585086
38232,Euro Weakens After German Sentiment Falls; Indian Rupee Rises,http://www.businessweek.com/news/2014-03-24/euro-holds-gain-before-sentiment-data-aussie-near-3-month-high,Businessweek,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.businessweek.com,1395754585571
38233,Draghi Policies Vindicated by European PMI Sending Signal,http://www.bloomberg.com/news/2014-03-25/draghi-policies-vindicated-by-european-pmi-sending-signal.html,Bloomberg,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.bloomberg.com,1395754585764
38234,Daily FX Analysis,http://www.actionforex.com/analysis/daily-forex-fundamentals/daily-fx-analysis-20140325211686/,Action Forex,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.actionforex.com,1395754586005
38235,German Confidence Falls for First Time in Five Months,http://www.businessweek.com/news/2014-03-25/german-business-confidence-falls-as-russia-sanctions-pose-risks,Businessweek,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.businessweek.com,1395754586192
38236,Draghi Policies Vindicated by European PMI Sending Growth Signal,http://www.businessweek.com/news/2014-03-24/draghi-policies-vindicated-by-european-pmi-sending-growth-signal,Businessweek,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.businessweek.com,1395754586373
38237,IFR Markets ForexWatch Asia Regional Daily Briefing,http://in.reuters.com/article/2014/03/24/ifr-markets-asia-idINL4N0ML4R920140324,Reuters,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,in.reuters.com,1395754586561
38238,Euro Advances Amid Bets Ukraine Tension Contained; Aussie Climbs,http://www.businessweek.com/news/2014-03-23/dollar-holds-decline-as-bearish-bets-jump-to-highest-since-2012,Businessweek,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.businessweek.com,1395754586771
38239,FOREX-Dollar firms against euro on weak German PMI data,http://in.reuters.com/article/2014/03/24/markets-forex-idINL1N0ML0K520140324,Reuters,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,in.reuters.com,1395754587257
38240,Forex News: Euro Volatile Amidst Competing Data. Dollar Stronger,http://www.newsledge.com/forex-news-euro-volatile-amidst-competing-data-dollar-stronger-5660,The News Ledge,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.newsledge.com,1395754587466
38241,"European Manufacturing, Services Remain Near Record High In Mar","http://www.actionforex.com/analysis/daily-forex-fundamentals/european-manufacturing,-services-remain-near-record-high-in-mar-20140324211580/",Action Forex,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.actionforex.com,1395754587676
38242,Euro Rallies Amid Bets Ukraine Conflict Contained,http://www.bloomberg.com/news/2014-03-23/dollar-holds-decline-as-bearish-bets-jump-to-highest-since-2012.html,Bloomberg,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.bloomberg.com,1395754587853
38243,Germany's selfishness hangs over its weaker euro-zone partners,http://www.scmp.com/business/economy/article/1455670/germanys-selfishness-hangs-over-its-weaker-euro-zone-partners,South China Morning Post,b,dn6vgCgWuptPcXMHT4SvKP7969bVM,www.scmp.com,1395754588172
38244,MARKET COMMENT: US Stocks Seen Higher Ahead Of US Data,http://www.lse.co.uk/AllNews.asp\?code=3t5461jk&amp;headline=MARKET_COMMENT_US_Stocks_Seen_Higher_Ahead_Of_US_Data,London South East,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.lse.co.uk,1395754727525
38245,European shares rebound on geopolitical tensions,http://gulfnews.com/business/markets/european-shares-rebound-on-geopolitical-tensions-1.1308605,gulfnews.com,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,gulfnews.com,1395754727682
38246,European Stocks Move Higher,http://english.capital.gr/News.asp\?id=1981322,Capital.gr \(press release\),b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,english.capital.gr,1395754727900
38247,Asia Pacific Market: Stocks fall on global economy concerns,http://www.business-standard.com/article/news-cm/asia-pacific-market-stocks-fall-on-global-economy-concerns-114032500859_1.html,Business Standard,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.business-standard.com,1395754728085
38248,European stocks rebound after China jitters,http://www.brecorder.com/markets/equity/europe/164296-european-stocks-rebound-after-china-jitters.html,Business Recorder,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.brecorder.com,1395754728287
38249,"European shares rebound; euro, pound steady",http://www.bnn.ca/News/2014/3/25/European-shares-rebound-euro-pound-steady.aspx,bnn.ca,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.bnn.ca,1395754728488
38250,FTSE up on resources stocks; hopes of China stimulus,http://www.stockmarketwire.com/article/4778830/FTSE-up-on-resources-stocks-hopes-of-China-stimulus.html,Stock Market Wire,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.stockmarketwire.com,1395754728703
38251,"European shares rebound, while euro and pound hold steady",http://www.bdlive.co.za/markets/2014/03/25/european-shares-rebound-while-euro-and-pound-hold-steady,BDlive,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.bdlive.co.za,1395754729041
38252,European Stocks Rise as Metals Gain on China; Ruble Strengthens,http://www.businessweek.com/news/2014-03-24/asian-futures-drop-as-factory-data-sinks-u-dot-s-dot-stocks-oil-falls,Businessweek,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.businessweek.com,1395754729292
38253,"MARKET COMMENT: UK Stocks Trade Higher, Pound Jumps",http://www.lse.co.uk/AllNews.asp\?code=a7tqsvb8&amp;headline=MARKET_COMMENT_UK_Stocks_Trade_Higher_Pound_Jumps,London South East,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.lse.co.uk,1395754729477
38254,"GLOBAL MARKETS-European shares rebound; euro, pound steady",http://in.reuters.com/article/2014/03/25/markets-global-idINL5N0MM21M20140325,Reuters,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,in.reuters.com,1395754729843
38255,Premarket: European shares regain ground after recent declines,http://www.theglobeandmail.com/globe-investor/inside-the-market/market-updates/premarket-european-shares-regain-ground-after-recent-declines/article17655700/\?cmpid=rss1,The Globe and Mail,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.theglobeandmail.com,1395754730046
38256,European shares rebound; euro steady,http://www.business-standard.com/article/reuters/european-shares-rebound-euro-steady-114032500687_1.html,Business Standard,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.business-standard.com,1395754730249
38257,FTSE LIVE: easyJet leads Footsie higher as sentiment recovers on easing in  ...,http://www.thisismoney.co.uk/money/markets/article-2588689/FTSE-LIVE-China-stimulus-hopes-help-buoy-markets.html,This is Money,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.thisismoney.co.uk,1395754730442
38258,London pre-open: FTSE set for positive start after recent declines,http://www.ifamagazine.com/news/london-pre-open-ftse-set-for-positive-start-after-recent-declines-295583,IFA Magazine,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.ifamagazine.com,1395754730690
38259,"US close: Stocks fall after manufacturing PMI, NATO warning",http://www.ifamagazine.com/news/us-close-stocks-fall-after-manufacturing-pmi-nato-warning-295578,IFA Magazine,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.ifamagazine.com,1395754730893
38260,MARKET COMMENT: UK Stocks Called Higher Ahead Of Data,http://www.lse.co.uk/AllNews.asp\?code=qoi1g1e5&amp;headline=MARKET_COMMENT_UK_Stocks_Called_Higher_Ahead_Of_Data,London South East,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.lse.co.uk,1395754731102
38261,European Stocks Looking To Rebound From Monday's Losses,http://www.rttnews.com/2291223/european-stocks-looking-to-rebound-from-monday-s-losses.aspx,RTT News,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.rttnews.com,1395754731295
38262,How Does the Ukraine Crisis Impact China?,http://carnegieendowment.org/2014/03/24/how-does-ukraine-crisis-impact-china/h5i8,Carnegie Endowment for International Peace,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,carnegieendowment.org,1395754731505
38263,"GLOBAL MARKETS-China data hits Europe shares, Crimea keeps nerves taut",http://www.qfinance.com/market-news\?id=urn:newsml:reuters.com:20140324:nL5N0ML1R3:7,QFINANCE.com,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.qfinance.com,1395754731848
38264,Tensions in Ukraine continue to affect FTSE,http://www.heraldscotland.com/business/markets-economy/tensions-in-ukraine-continue-to-affect-ftse.23780055,Herald Scotland,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.heraldscotland.com,1395754732045
38265,China Bourse Ripe For Consolidation,http://www.rttnews.com/2291068/china-bourse-ripe-for-consolidation.aspx\?type=acom,RTT News,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.rttnews.com,1395754732239
38266,"FTSE falls again, still vulnerable to geopolitical tension",http://www.independent.ie/business/world/ftse-falls-again-still-vulnerable-to-geopolitical-tension-30120002.html,Irish Independent,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.independent.ie,1395754732431
38267,Companies with big Russia exposure hit again,http://www.dawn.com/news/1095320/companies-with-big-russia-exposure-hit-again,DAWN.com,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.dawn.com,1395754732705
38268,"EU, China To Hold Investment Talks Ahead Of President Xi Jinping's Visit",http://www.rttnews.com/2291079/eu-china-to-hold-investment-talks-ahead-of-president-xi-jinping-s-visit.aspx\?type=msgn&amp;utm_source=google&amp;utm_campaign=sitemap,RTT News,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.rttnews.com,1395754732898
38269,London Report: Ukraine strife and China data hit FTSE shares,http://www.cityam.com/article/1395709216/london-report-ukraine-strife-and-china-data-hit-ftse-shares,CITY A.M.,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.cityam.com,1395754733094
38270,Malaysia Bourse In Line For Profit Taking,http://www.rttnews.com/2291051/malaysia-bourse-in-line-for-profit-taking.aspx\?type=glcom,RTT News,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.rttnews.com,1395754733504
38271,Europe Stocks Rebound as Metals Gain; Ruble Strengthens,http://www.bloomberg.com/news/2014-03-24/asian-stocks-track-u-s-stock-decline-as-gold-holds-drop.html,Bloomberg,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.bloomberg.com,1395754733756
38272,Russia and Ukraine continue to hurt the world economy,http://www.mydailynews.com.au/news/russia-and-ukraine-continue-hurt-world-economy/2209134/,My Daily News,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.mydailynews.com.au,1395754734072
38273,Crimea fears knock down global stocks; gold slips on rate views,http://www.reuters.com/article/2014/03/24/us-markets-global-idUSBRE96S00E20140324,Reuters,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.reuters.com,1395754734318
38274,GLOBAL MARKETS-Crimea fears knock down stocks; gold slips on rate views,http://in.reuters.com/article/2014/03/24/markets-global-wrapup-idINL1N0ML1O120140324,Reuters,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,in.reuters.com,1395754734519
38275,"China Banking Rules Trump Weak Data, Markets Rally",http://news.investors.com/investing-international-leaders/032414-694396-china-markets-like-new-banking-rule.htm,Investor's Business Daily,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,news.investors.com,1395754734804
38276,Economic fears hit FTSE 100,http://www.thecourier.co.uk/business/news/economic-fears-hit-ftse-100-1.285014,The Courier,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.thecourier.co.uk,1395754735013
38277,"European stocks down on China, US data",http://www.skynews.com.au/businessnews/article.aspx\?id=961004,Sky News Australia,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.skynews.com.au,1395754735249
38278,European stocks close lower,https://www.businessspectator.com.au/news/2014/3/24/financial-markets/european-stocks-close-lower,Business Spectator,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.businessspectator.com.au,1395754735442
38279,"US Stocks Drop on Economy, Ukraine Concern While Gold Sinks","http://www.swissinfo.ch/eng/news/business/U.S._Stocks_Drop_on_Economy,_Ukraine_Concern_While_Gold_Sinks.html\?cid=38227888",swissinfo.ch,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.swissinfo.ch,1395754735707
38280,International markets roundup,http://news.theage.com.au/breaking-news-business/international-markets-roundup-20140325-35et6.html,The Age,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,news.theage.com.au,1395754735961
38281,"Most U.S. Stocks Drop on Economy, Ukraine; Gold Slides",http://www.bloomberg.com/news/2014-03-23/aussie-gains-before-china-factory-gauge-u-s-stocks-fell.html,Bloomberg,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.bloomberg.com,1395754736177
38282,European Shares Affected by China's Data,http://www.sproutwired.com/european-shares-affected-by-chinas-data/185833/,Sprout Wired,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.sproutwired.com,1395754736372
38283,US midday: Manufacturing data weighs on stocks,http://www.ifamagazine.com/news/us-midday-manufacturing-data-weighs-on-stocks-295573,IFA Magazine,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.ifamagazine.com,1395754736658
38284,"European stocks down on disappointing China, US data",http://www.brecorder.com/markets/equity/europe/164153-european-stocks-down-on-disappointing-china-us-data.html,Business Recorder,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.brecorder.com,1395754736859
38285,UK shares slide on China growth concerns,http://www.brecorder.com/markets/equity/europe/164149-uk-shares-slide-on-china-growth-concerns.html,Business Recorder,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.brecorder.com,1395754737052
38286,"Europe stock markets slip on disappointing China, US data","http://www.gulf-times.com/eco.-bus.%20news/256/details/385779/europe-stock-markets-slip-on-disappointing-china,-us-data",Gulf Times,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.gulf-times.com,1395754737246
38287,China Data Knocks Down Shares in Europe,http://www.lowpostnews.com/china-data-knocks-down-shares-in-europe/116/,The Low Post News,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.lowpostnews.com,1395754737447
38288,"Crimea fears, China data hit stocks",http://business.financialpost.com/2014/03/24/crimea-fears-china-data-hit-stocks/,Financial Post,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,business.financialpost.com,1395754737741
38289,European Shares End Lower on Signs of a Slowing Economy in China,http://www.nasdaq.com/article/european-shares-end-lower-on-signs-of-a-slowing-economy-in-china-20140324-00805,NASDAQ,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.nasdaq.com,1395754737968
38290,"London close: Russia, China concerns keep FTSE firmly in red",http://www.ifamagazine.com/news/london-close-russia-china-concerns-keep-ftse-firmly-in-red-295569,IFA Magazine,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.ifamagazine.com,1395754738194
38291,Europe close: Stocks slide on Crimea turmoil and weak PMIs,http://www.ifamagazine.com/news/europe-close-stocks-slide-on-crimea-turmoil-and-weak-pmis-295568,IFA Magazine,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.ifamagazine.com,1395754738442
38292,Crimea fears hit stocks; gold slips on rate views,http://uk.reuters.com/article/2014/03/24/uk-markets-global-idUKBRE9920LO20140324,Reuters UK,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,uk.reuters.com,1395754738643
38293,"FTSE falls as Wall St slumps, Crimea worries soar",http://www.iii.co.uk/stockmarketwire/155842/ftse-falls-wall-st-slumps-crimea-worries-soar,Interactive Investor,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.iii.co.uk,1395754738915
38294,GLOBAL MARKETS-Crimea fears hit stocks; gold slips on rate views,http://uk.reuters.com/article/2014/03/24/markets-global-wrapup-idUKL1N0ML12X20140324,Reuters UK,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,uk.reuters.com,1395754739216
38295,"FTSE CLOSE: Ukraine, China and Euro concerns weigh heavily on investors as  ...",http://www.thisismoney.co.uk/money/markets/article-2587831/FTSE-LIVE-Twin-dilemmas-Ukraine-tensions-China-slowdown-drag-Footsie-lower-again.html,This is Money,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.thisismoney.co.uk,1395754739419
38296,"MARKET COMMENT: UK Stocks Close Lower On Ukraine, China Fears",http://www.lse.co.uk/AllNews.asp\?code=69mdc72k&amp;headline=MARKET_COMMENT_UK_Stocks_Close_Lower_On_Ukraine_China_Fears,London South East,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.lse.co.uk,1395754739628
38297,"EUROPE MARKETS: Europe Stocks Sag After Downbeat Chinese, German Data",http://english.capital.gr/News.asp\?id=1980940,Capital.gr \(press release\),b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,english.capital.gr,1395754739930
38298,"UK shares slide on China growth concerns, geopolitical tension",http://www.reuters.com/article/2014/03/24/markets-britain-stocks-idUSL5N0ML3M420140324,Reuters,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.reuters.com,1395754740123
38299,"Europe shares close lower as China, Crimea concerns remain",http://www.cnbc.com/id/101517991,CNBC.com,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.cnbc.com,1395754740324
38300,GLOBAL MARKETS-Crimea worries hit stocks; gold falls on rate view,http://in.reuters.com/article/2014/03/24/markets-global-wrapup-idINL1N0ML0PJ20140324,Reuters,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,in.reuters.com,1395754740535
38301,European shares fall back,http://www.moneyweb.co.za/moneyweb-markets/european-shares-fall-back,Moneyweb.co.za,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.moneyweb.co.za,1395754741011
38302,"European stocks falter on China, Ukraine strains",http://www.globalpost.com/dispatch/news/afp/140324/european-stocks-falter-china-ukraine-strains,GlobalPost,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.globalpost.com,1395754741196
38303,Chinese PMI bellwether points to meager Q1 for minerals industry,http://www.indmin.com/Article/3322782/Chinese-PMI-bellwether-points-to-meager-Q1-for-minerals-industry.html,Industrial Minerals \(registration\),b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.indmin.com,1395754741377
38304,"US Stocks Fall With Europe on Economy, Ukraine; Gold Weakens","http://www.swissinfo.ch/eng/news/business/U.S._Stocks_Fall_With_Europe_on_Economy,_Ukraine%20_Gold_Weakens.html\?cid=38227888",swissinfo.ch,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.swissinfo.ch,1395754741596
38305,US open: Stocks slip after US manufacturing miss,http://www.ifamagazine.com/news/us-open-stocks-slip-after-us-manufacturing-miss-295534,IFA Magazine,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.ifamagazine.com,1395754742190
38306,"European stocks mixed on China, Ukraine strains",http://www.globalpost.com/dispatch/news/afp/140324/european-stocks-mixed-china-ukraine-strains,GlobalPost,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.globalpost.com,1395754743051
38307,US stocks fall with Europe amid Ukraine crisis; gold weakens,http://www.livemint.com/Money/ZNfF6xSZRKhfWqxUJEnu5I/US-stocks-fall-with-Europe-amid-Ukraine-crisis-gold-weakens.html,Livemint,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.livemint.com,1395754743247
38308,"China data hits Europe shares, Crimea keeps nerves taut",http://in.reuters.com/article/2014/03/24/global-markets-idINDEEA2N01N20140324,Reuters India,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,in.reuters.com,1395754743440
38309,FTSE 100 watch: Weak China PMI weighs on Footsie,http://invezz.com/news/equities/9878-ftse-100-watch-weak-china-pmi-weighs-on-footsie,iNVEZZ,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,invezz.com,1395754743650
38310,European shares dip early as China data weighs,http://www.qfinance.com/market-news\?id=urn:newsml:reuters.com:20140324:nL5N0ML1OY:5,QFINANCE.com,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.qfinance.com,1395754744077
38311,"Europe shares fall as China data, Crimea weigh",http://www.qfinance.com/market-news\?id=urn:newsml:reuters.com:20140324:nL5N0ML2DC:4,QFINANCE.com,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.qfinance.com,1395754744287
38312,"Britain's FTSE falls again, still vulnerable to geopolitical tension",http://www.reuters.com/article/2014/03/24/markets-britain-stocks-idUSL5N0ML22H20140324,Reuters,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.reuters.com,1395754744477
38313,"Stock Futures Buoyed by Chicago Manufacturing, Hopes For Chinese Stimulus",http://www.nasdaq.com/article/stock-futures-buoyed-by-chicago-manufacturing-hopes-for-chinese-stimulus-cm337745,NASDAQ,b,dy4Cp8QXtnAf7GM6kbWPIW1gpw70M,www.nasdaq.com,1395754744662
