ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
29075,Banning Twitter: A Brief History of Failed Online Authoritarianism,http://www.business2community.com/twitter/banning-twitter-brief-history-failed-online-authoritarianism-0820388,Business 2 Community,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.business2community.com,1395504282521
29076,Turkey under fire for banning Twitter,http://www.allvoices.com/contributed-news/16753304-turkey-under-fire-for-banning-twitter,allvoices,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.allvoices.com,1395504282781
29077,Banning Twitter,http://dissidentvoice.org/2014/03/banning-twitter/,Dissident Voice,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,dissidentvoice.org,1395504282990
29078,Turkey vs Twitter: Ban trends to defeat purpose,http://www.emirates247.com/business/technology/turkey-vs-twitter-ban-trends-to-defeat-purpose-2014-03-22-1.542512,Emirates 24\/7,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.emirates247.com,1395504283283
29079,Turkish PM Bans Twitter - Usage Soars,http://www.opednews.com/articles/Turkish-PM-Bans-Twitter--by-Michael-Collins-Banned_Internet_Recep-Tayyip-Erdogan_Turkey-140322-389.html,OpEdNews,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.opednews.com,1395504283502
29080,"Turkey's Erdogan Turns Off Twitter, Turns Up the Nationalism",http://time.com/33393/turkey-recep-tayyip-erdogan-twitter/,TIME,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,time.com,1395504283747
29081,Turkish Twitter ban appears to backfire,http://www.dailyinterlake.com/news/national_world/article_4d4e8342-b180-11e3-afab-001a4bcf887a.html,Daily Inter Lake,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.dailyinterlake.com,1395504284078
29082,Around the world,http://lubbockonline.com/world/2014-03-22/around-world,LubbockOnline.com,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,lubbockonline.com,1395504284279
29083,US expresses concern over Turkey blocking Twitter,http://www.ptinews.com/news/4525985_US-expresses-concern-over-Turkey-blocking-Twitter-.html,Press Trust of India,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.ptinews.com,1395504284467
29084,Turkey's Twitter ban condemned by president,http://www.clickondetroit.com/news/Turkey-s-Twitter-ban-condemned-by-president/25095628,WDIV Detroit,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.clickondetroit.com,1395504284660
29085,"After Tweeters Allege Government Corruption, Turkey Bans Twitter // March 21  ...",http://www.nextgov.com/mobile/2014/03/after-tweeters-allege-government-corruption-turkey-bans-twitter/80995/\?oref=ng-dropdown,Nextgov,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.nextgov.com,1395504284853
29086,Turkey's Most-Downloaded App Beats the Twitter Ban,http://motherboard.vice.com/read/turkeys-most-downloaded-app-beats-its-twitter-ban,Motherboard,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,motherboard.vice.com,1395504285161
29087,Turkey's bid to block Twitter backfires,http://www.pressherald.com/news/Turkey_s_bid_to_block_Twitter_backfires_.html,Press Herald,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.pressherald.com,1395504285378
29088,Turkey Blocks Access to Twitter Right Before Twitter Use Soars in Turkey,http://finance.townhall.com/columnists/mikeshedlock/2014/03/22/turkey-blocks-access-to-twitter-right-before-twitter-use-soars-in-turkey-n1812899,Town Hall,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,finance.townhall.com,1395504285555
29089,Turkey blocks Twitter after PM's threat to 'wipe out' servic......,http://www.newvision.co.ug/news/653762-turkey-blocks-twitter-after-pm-s-threat-to-wipe-out-servic.html,New Vision,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.newvision.co.ug,1395504285739
29090,Turks find ways around their prime minister's Twitter ban,http://www.post-gazette.com/news/world/2014/03/22/Turks-find-ways-around-their-prime-minister-s-Twitter-ban/stories/201403220070,Pittsburgh Post-Gazette,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.post-gazette.com,1395504285933
29091,Turkish government's attempt to ban Twitter appears to backfire,http://www.heraldtimesonline.com/news/nation/turkish-government-s-attempt-to-ban-twitter-appears-to-backfire/article_ec8bb1a2-8770-505b-b36a-dc27a9325a1c.html,The Herald-Times \(subscription\),b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.heraldtimesonline.com,1395504286196
29092,Turkey Twitter ban raises specter of broader social media clampdown,http://www.dnaindia.com/world/report-turkey-twitter-ban-raises-specter-of-broader-social-media-clampdown-1971210,Daily News \& Analysis,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.dnaindia.com,1395504286403
29093,Turkish Twitter ban draws public fury,http://thepeninsulaqatar.com/news/middle-east/277009/turkish-twitter-ban-draws-public-fury,Peninsula On-line,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,thepeninsulaqatar.com,1395504286588
29094,As it happened: Turkey's long night on Twitter,http://www.bbc.co.uk/news/magazine-26683069,BBC News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.bbc.co.uk,1395504286764
29095,Turkish Government's Blocking of Social Media Sites,http://www.imperialvalleynews.com/index.php/news/world/7733-turkish-government-s-blocking-of-social-media-sites.html,Imperial Valley News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.imperialvalleynews.com,1395504286949
29096,Erdogan's error,http://thepeninsulaqatar.com/views/editorial/276973/erdogan-s-error,Peninsula On-line,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,thepeninsulaqatar.com,1395504287228
29097,20:04 - Cihan News Agency Diary,http://en.cihan.com.tr/news/Cihan-News-Agency-Diary_3934-CHMTM4MzkzNC80;+UibRmO0IfEVOFvT7tB,Cihan News Agency,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,en.cihan.com.tr,1395504287412
29098,"President Of Turkey, Abdullah Gul Criticizes Twitter Ban",http://www.business2community.com/social-buzz/president-turkey-abdullah-gul-criticizes-twitter-ban-0820306,Business 2 Community,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.business2community.com,1395504287596
29099,Turkey blocks access to Twitter,http://www.heraldscotland.com/news/world-news/turkey-blocks-access-to-twitter.23751407,Herald Scotland,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.heraldscotland.com,1395504287781
29100,Turkey in a Twitter,http://www.independent.ie/world-news/turkey-in-a-twitter-30115303.html,Irish Independent,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.independent.ie,1395504287957
29101,Why Turkey banned Twitter,http://english.astroawani.com/news/show/why-turkey-banned-twitter-32301,Astro Awani,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,english.astroawani.com,1395504288443
29102,Twitter hopes to restore service in Turkey,http://voiceofrussia.com/news/2014_03_22/Twitter-hopes-to-restore-service-in-Turkey-1885/,The Voice of Russia,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,voiceofrussia.com,1395504288620
29103,"Turkey Twitter Ban Fails, Tweets Call Government A 'Twitler' For Its Internet  ...",http://www.inquisitr.com/1181930/turkey-twitter-ban-fails-tweets-call-government-a-twitler-for-its-internet-censorship/,The Inquisitr,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.inquisitr.com,1395504288804
29104,Outraged Turks flaut Twitter ban,http://www.newstalkzb.co.nz/auckland/news/nbint/2133529663-outraged-turks-flaut-twitter-ban,Newstalk ZB,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.newstalkzb.co.nz,1395504288997
29105,President Gul backs Turks in defying govt ban on Twitter,http://www.dawn.com/news/1094769/president-gul-backs-turks-in-defying-govt-ban-on-twitter,DAWN.com,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.dawn.com,1395504289399
29106,Turks get around Recep Tayyip Erdogan's ban on Twitter,http://www.smh.com.au/world/turks-get-around-recep-tayyip-erdogans-ban-on-twitter-20140322-hvliy.html,Sydney Morning Herald,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.smh.com.au,1395504289576
29107,Turkey's Gul at odds with Erdogan over Twitter ban,http://www.nation.com.pk/international/22-Mar-2014/turkey-s-gul-at-odds-with-erdogan-over-twitter-ban,The Nation,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.nation.com.pk,1395504289810
29108,Outraged Turks take to Twitter to defy government ban,http://www.digitaljournal.com/technology/outraged-turks-take-to-twitter-to-defy-government-ban/article/377683,DigitalJournal.com,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.digitaljournal.com,1395504290041
29109,Turkish Twitter ban denounced as 'digital coup',http://www.irishexaminer.com/world/turkish-twitter-ban-denounced-as-digital-coup-262838.html,Irish Examiner,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.irishexaminer.com,1395504290605
29110,Turkey's Twitter ban fails to stop tech-savvy population,http://www.vancouversun.com/technology/Turkey+Twitter+fails+stop+tech+savvy+population/9648157/story.html,Vancouver Sun,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.vancouversun.com,1395504290806
29111,Turks defy government Twitter ban,http://mybroadband.co.za/news/internet/99126-turks-defy-government-twitter-ban.html,MyBroadband,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,mybroadband.co.za,1395504291200
29112,Twitter Ban in Turkey FLOPPED; 2.5 Million Tweets Were Posted Despite Order,http://www.fashiontimes.com/articles/3888/20140321/twittter-ban-turkey-flopped-2-5-million-tweets-posted-despite.htm,Fashion Times,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.fashiontimes.com,1395504291386
29113,Youtube faces potential nationwide ban in Turkey,http://www.filmindustrynetwork.biz/youtube-faces-potential-nationwide-ban-turkey/23215,Film Industry Network,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.filmindustrynetwork.biz,1395504291554
29114,UPDATE 2-Twitter ban raises specter of broader social media clampdown,http://in.reuters.com/article/2014/03/22/twitter-turkey-idINL2N0MI1ET20140322,Reuters,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,in.reuters.com,1395504291749
29115,Twitter mwitter We ll wipe out all of these Turkish PM on Twitter ban,http://www.mid-day.com/articles/twitter-mwitter-we-ll-wipe-out-all-of-these-turkish-pm-on-twitter-ban/15174072,Mid-Day,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.mid-day.com,1395504292318
29116,Turkey President's Tweet Criticises Twitter Ban,http://www.klfm967.co.uk/news/world-news/1236814/turkey-presidents-tweet-criticises-twitter-ban/,KL.FM 96.7,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.klfm967.co.uk,1395504292511
29117,Erdogan bid to block Twitter sparks uproar,http://www.omantribune.com/index.php\?page=news&amp;id=164096&amp;heading=Europe,Oman Tribune,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.omantribune.com,1395504292704
29118,Turkish PM: 'We'll eradicate Twitter',http://www.pbs.org/newshour/rundown/turkish-pm-well-eradicate-twitter/,PBS NewsHour,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.pbs.org,1395504292905
29119,President Of Turkey Criticizes Twitter Ban,http://socialnewsdaily.com/27439/president-of-turkey-criticizes-twitter-ban/,Social News Daily,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,socialnewsdaily.com,1395504293232
29120,Erdogan defies quagmire of scandal in Turkey,http://www.dw.de/erdogan-defies-quagmire-of-scandal-in-turkey/a-17511672,Deutsche Welle,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.dw.de,1395504293425
29121,Turkey has blocked access to Twitter after Prime Minister Erdogan threatened to  ...,http://www.dw.de/erdogan-shuts-down-twitter/a-17513812,Deutsche Welle,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.dw.de,1395504293627
29122,Twitter Banned by Turkish Government,http://variety.com/2014/biz/news/twitter-banned-by-turkish-government-1201142249/,Variety,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,variety.com,1395504293820
29123,Turkey blocks Twitter before crucial election,http://www.allvoices.com/contributed-news/16751373-turkey-blocks-twitter-before-crucial-election,allvoices,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.allvoices.com,1395504294012
29124,"Twitter ban desperate move by PM, say Turkish journalists",http://www.todayszaman.com/newsDetail_getNewsById.action\?newsId=342745,Today's Zaman,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.todayszaman.com,1395504294432
29125,President Gül hopes to end of blocking Twitter via Twitter,http://en.cihan.com.tr/news/President-Gul-hopes-to-end-of-blocking-Twitter-via-Twitter_4028-CHMTM4NDAyOC80;-0Pp3,Cihan News Agency,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,en.cihan.com.tr,1395504294658
29126,Turkey sputters in bid to block Twitter,http://triblive.com/usworld/world/5810948-74/turkey-twitter-access,Tribune-Review,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,triblive.com,1395504294843
29127,Turkish President Gul condemns Twitter ban,http://www.panorama.am/en/popular/2014/03/21/gyul/,Panorama.am,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.panorama.am,1395504295111
29128,Streisand Effect Takes Hold As Turkey Bans Twitter,http://www.oodaloop.com/osint/cyber/2014/03/21/streisand-effect-takes-hold-as-turkey-bans-twitter-2/,OODA Loop,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.oodaloop.com,1395504295312
29129,Twitter ban raises spectre of broader social media clampdown,http://www.thestar.com.my/News/World/2014/03/22/Twitter-says-hopes-full-access-in-Turkey-returned-soon/,The Star Online,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.thestar.com.my,1395504295586
29130,Twitter's Turkey Hit Exposes Vulnerability,http://www.ntd.tv/en/news/world/europe/20140321/115479-twitter39s-turkey-hit-exposes-vulnerability.html,New Tang Dynasty Television,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.ntd.tv,1395504295813
29131,Outraged Turks take to Twitter to flaunt government ban,http://www.brecorder.com/it-a-computers/206/1165106/,Business Recorder,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.brecorder.com,1395504295998
29132,Erdogan threatens Twitter ban as vote looms,http://www.brecorder.com/it-a-computers/206/1164771/,Business Recorder,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.brecorder.com,1395504296174
29133,Turkey's Twitter ban backfires on Erdogan,http://www.scotsman.com/news/world/turkey-s-twitter-ban-backfires-on-erdogan-1-3349832,Scotsman,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.scotsman.com,1395504296351
29134,Business world slams gov't for Twitter ban,http://en.cihan.com.tr/news/Business-world-slams-gov-t-for-Twitter-ban_2814-CHMTM4MjgxNC8z;+nOHW1nUVgq7zv8nt9oC,Cihan News Agency,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,en.cihan.com.tr,1395504296780
29135,Twitter ban in Turkey ahead of national elections triggers public outcry  ...,http://www.radioaustralia.net.au/international/2014-03-22/twitter-ban-in-turkey-ahead-of-national-elections-triggers-public-outcry-international-condemnation/1283498,Radio Australia,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.radioaustralia.net.au,1395504296966
29136,Turkey bans Twitter nine days before election,http://www.dailylife.com.au/news-and-views/news-features/turkey-bans-twitter-nine-days-before-election-20140322-359ne.html,Daily Life,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.dailylife.com.au,1395504297159
29137,PM Erdogan gets international rap ahead of elections over blocking of Twitter in  ...,http://www.lawyerherald.com/articles/5060/20140321/pm-erdogan-gets-international-rap-ahead-of-elections-over-blocking-of-twitter-in-turkey.htm,Lawyer Herald,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.lawyerherald.com,1395504297366
29138,"Turkey Bans Twitter, Citizens Revolt",http://firsttoknow.com/turkey-bans-twitter-citizens-revolt/,First to Know,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,firsttoknow.com,1395504297777
29139,Turkey blocks Twitter over corruption claims,http://www.yorkshirepost.co.uk/news/main-topics/world/turkey-blocks-twitter-over-corruption-claims-1-6515764,Yorkshire Post,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.yorkshirepost.co.uk,1395504297988
29140,Twitter Ban in Turkey Backfires on Government,http://www.theepochtimes.com/n3/575507-twitter-ban-in-turkey-backfires-on-government/,The Epoch Times,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.theepochtimes.com,1395504298189
29141,Turkey's Twitter Ban Is An Epic Fail,http://personalliberty.com/2014/03/21/turkeys-twitter-ban-is-an-epic-fail/,Personal Liberty Digest,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,personalliberty.com,1395504298566
29142,Turkey Bans Twitter to Save Democracy,http://www.bloombergview.com/articles/2014-03-21/turkey-bans-twitter-to-save-democracy,Bloomberg View,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.bloombergview.com,1395504298768
29143,Turkish ban on Twitter over graft recordings appears to backfire with tech-savvy  ...,http://www.windsorstar.com/business/Turkey+blocks+Twitter+access+over+recordings+appearing+implicate/9643831/story.html,Windsor Star,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.windsorstar.com,1395504298952
29144,Turkey Kills Twitter? Not! List of Epic Twitter Ban #Fails,http://www.linkedin.com/today/post/article/20140321224547-2967511-turkey-kills-twitter-not-list-of-epic-twitter-ban-fails,Pulse,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.linkedin.com,1395504299146
29145,Turkish leader faces worldwide backlash after ban on Twitter,http://www.thetimes.co.uk/tto/news/world/europe/article4040733.ece,The Times \(subscription\),b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.thetimes.co.uk,1395504299355
29146,"Turkey's Twitter ban backfires as users protest, find ways around block",http://www.nydailynews.com/news/world/turkey-twitter-ban-backfires-users-protest-find-ways-block-article-1.1729934,New York Daily News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.nydailynews.com,1395504299665
29147,Turkey Vs. Twitter,http://www.newyorker.com/online/blogs/newsdesk/2014/03/erdogan-bans-twitter-turkey.html,New Yorker \(blog\),b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.newyorker.com,1395504299866
29148,Turkey tries to ban Twitter; plan backfires,http://www.oregonlive.com/today/index.ssf/2014/03/turkey_tries_to_ban_twitter_pl.html,The Oregonian,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.oregonlive.com,1395504300183
29149,Turkey Banned Twitter and Now Everyone There Is On It,https://news.vice.com/articles/turkey-banned-twitter-and-now-everyone-there-is-on-it\?trk_source=homepage-in-the-news,VICE,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,news.vice.com,1395504300390
29150,Erdogan Is Circling the Wagons,http://www.nytimes.com/roomfordebate/2014/03/21/turkey-and-twitter/erdogan-is-circling-the-wagons,New York Times,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.nytimes.com,1395504300660
29151,A Case Study in the Reversal of Reforms,http://www.nytimes.com/roomfordebate/2014/03/21/turkey-and-twitter/turkey-is-a-case-study-in-the-reversal-of-reforms,New York Times,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.nytimes.com,1395504300820
29152,Internet Bans Are Nothing New,http://www.nytimes.com/roomfordebate/2014/03/21/turkey-and-twitter/internet-bans-are-nothing-new-in-turkey,New York Times,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.nytimes.com,1395504301097
29153,US slams Turkey's Twitter ban,http://www.businesstimes.com.sg/breaking-news/technology/us-slams-turkeys-twitter-ban-20140322,Business Times \(subscription\),b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.businesstimes.com.sg,1395504301290
29154,Twitter works to restore service in Turkey after ban,"http://www.latimes.com/business/technology/la-fi-tn-twitter-works-to-restore-service-in-turkey-after-ban-20140321,0,3293813.story",Los Angeles Times,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.latimes.com,1395504301585
29155,Outcry as Turkish courts shut down Twitter,http://www.abc.net.au/news/2014-03-22/outcry-as-turkish-courts-shut-down-twitter/5338590,ABC Online,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.abc.net.au,1395504301852
29156,"No, Twitter didn't revoke Recep Tayyip Erdogan's 'verified' check mark",http://www.washingtonpost.com/blogs/the-switch/wp/2014/03/21/no-twitter-didnt-revoke-recep-tayyip-erdogans-verified-check-mark/,Washington Post \(blog\),b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.washingtonpost.com,1395504302020
29157,"Public figures, celebrities tweet about Twitter ban",http://www.todayszaman.com/news-342739-public-figures-celebrities-tweet-about-twitter-ban.html,Today's Zaman,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.todayszaman.com,1395504302213
29158,"Bar associations, legal experts ask courts to overturn Twitter ban",http://www.todayszaman.com/news-342753-bar-associations-legal-experts-ask-courts-to-overturn-twitter-ban.html,Today's Zaman,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.todayszaman.com,1395504302435
29159,"Erdoğan gov't deals new blow to rights, freedoms with Twitter ban",http://www.todayszaman.com/newsDetail_getNewsById.action\?newsId=342757,Today's Zaman,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.todayszaman.com,1395504302708
29160,Turkish business world slams gov't for Twitter ban,http://www.todayszaman.com/news-342758-turkish-business-world-slams-govt-for-twitter-ban.html,Today's Zaman,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.todayszaman.com,1395504302926
29161,"Turkish Twitter ban draws public fury, sets PM at odds with president",http://www.todayszaman.com/newsDetail_getNewsById.action\?newsId=342675,Today's Zaman,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.todayszaman.com,1395504303139
29162,Turkish lira suffers as Erdogan blocks access to Twitter,http://www.dailystar.com.lb/Business/Middle-East/2014/Mar-22/251014-turkish-lira-suffers-as-erdogan-blocks-access-to-twitter.ashx,The Daily Star,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.dailystar.com.lb,1395504303340
29163,UPDATE 1-Twitter hopes service restored soon in Turkey,http://in.reuters.com/article/2014/03/21/twitter-turkey-idINL2N0MI1ET20140321,Reuters,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,in.reuters.com,1395504303783
29164,Erdoğan is stealing people's freedom,http://www.hurriyetdailynews.com/erdogan-is-stealing-peoples-freedom.aspx\?pageID=449&amp;nID=63930&amp;NewsCatID=429,Hurriyet Daily News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.hurriyetdailynews.com,1395504303976
29165,"With fears of an end, Turkish PM takes blunter steps",http://www.hurriyetdailynews.com/with-fears-of-an-end-turkish-pm-takes-blunter-steps.aspx\?pageID=449&amp;nID=63929&amp;NewsCatID=470,Hurriyet Daily News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.hurriyetdailynews.com,1395504304211
29166,We're counting days to an authoritarian Islamist regime,http://www.hurriyetdailynews.com/were-counting-days-to-an-authoritarian-islamist-regime.aspx\?pageID=449&amp;nID=63944&amp;NewsCatID=503,Hurriyet Daily News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.hurriyetdailynews.com,1395504304412
29167,"Twitter down, what next?",http://www.hurriyetdailynews.com/twitter-down-what-next-.aspx\?pageID=449&amp;nID=63931&amp;NewsCatID=411,Hurriyet Daily News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.hurriyetdailynews.com,1395504304820
29168,Erdoğan lost his Twitter battle - very badly,http://www.hurriyetdailynews.com/erdogan-lost-his-twitter-battle---very-badly.aspx\?pageID=449&amp;nID=63943&amp;NewsCatID=409,Hurriyet Daily News,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.hurriyetdailynews.com,1395504305013
29169,Statement by the White House Press Secretary on Blocking of Twitter in Turkey,http://www.enewspf.com/latest-news/latest-national/latest-national-news/51244-statement-by-the-white-house-press-secretary-on-blocking-of-twitter-in-turkey.html,eNews Park Forest,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.enewspf.com,1395504305206
29170,"Turkish Prime Minister Tries, Fails To Block Twitter",http://www.talkradionews.com/world-news/2014/03/21/turkish-pm-tries-fails-block-twitter.html,Talk Radio News Service,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.talkradionews.com,1395504305392
29171,U.S.: Turkey's Twitter Ban A 'Serious Concern',http://www.neontommy.com/news/2014/03/us-turkeys-twitter-ban-serious-concern,Neon Tommy,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.neontommy.com,1395504305612
29172,Twitter ban in Turkey: Not completely blocked,http://www.examiner.com/article/twitter-ban-turkey-not-completely-blocked,Examiner.com,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.examiner.com,1395504305844
29173,Attempts to ban Twitter in Turkey fall flat,http://www.sj-r.com/article/20140321/NEWS/140329853/12662/SEARCH,The State Journal-Register,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.sj-r.com,1395504306107
29174,Turkey tries to ban Twitter,http://www.digitaljournal.com/internet/turkey-tries-to-ban-twitter/article/377653,DigitalJournal.com,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.digitaljournal.com,1395504306325
29175,So You Want To Evade Your Country's Twitter Ban? A Workaround,http://kplu.org/post/so-you-want-evade-your-countrys-twitter-ban-workaround,KPLU News for Seattle and the Northwest,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,kplu.org,1395504306507
29176,Turkey's Twitter ban is not an example of the Streisand Effect,http://www.washingtonpost.com/blogs/monkey-cage/wp/2014/03/21/turkeys-twitter-ban-is-not-an-example-of-the-streisand-effect/,Washington Post \(blog\),b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.washingtonpost.com,1395504306716
29177,Is Turkey ready for the post-Erdogan era?,http://www.al-monitor.com/pulse/originals/2014/03/turkey-post-erdogan-era.html,Al-Monitor,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.al-monitor.com,1395504307072
29178,"Turkey bans Twitter, tweets rise by 138%",http://www.geek.com/news/turkey-bans-twitter-tweets-rise-by-138-1588724/,Geek,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.geek.com,1395504307320
29179,U.S. condemns Turkey's Twitter ban,http://www.upi.com/Top_News/World-News/2014/03/21/US-condemns-Turkeys-Twitter-ban/1291395435825/,UPI.com,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.upi.com,1395504308008
29180,Turkey's Twitter Ban Met with Condemnation,http://www.israelnationalnews.com/News/News.aspx/178764,Arutz Sheva,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.israelnationalnews.com,1395504308201
29181,"US slams Turkey's Twitter banPublish Date: Mar 22, 2014",http://www.newvision.co.ug/news/653771-us-slams-turkey-s-twitter-ban.html,New Vision,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,www.newvision.co.ug,1395504308411
29182,Yum CEO's pay falls amid KFC struggles in China,http://poststar.com/business/yum-ceo-s-pay-falls-amid-kfc-struggles-in-china/article_0be582a6-effd-5ce9-99c1-1364f9511d74.html,Glens Falls Post-Star,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,poststar.com,1395504308621
29183,"Grain mixed, livestock mixed",http://poststar.com/business/grain-mixed-livestock-mixed/article_0ed6babb-eeb8-5e0e-aeab-4e385cb095de.html,Glens Falls Post-Star,b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,poststar.com,1395504308956
